# Runlist.csv file written by KVINDRADB::WriteRunListFile on Tue Dec  7 10:55:16 2010
Version=10
2 | Buffers=8067 | Events=32247 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=35976 | Gene TM=0 | Gene MARQ=35976 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Length (min.)=48.660367 | Size (MB)=126.046900 | Dead time (%)=0.000000 | Start Date=12-NOV-2010 09:31:29.00 | End Date=12-NOV-2010 10:20:19.00 | Comments=Piedestaux ChIo/Si sans HT | 
44 | Buffers=63909 | Events=6035947 | Faraday 1=0 | Faraday 2=0 | DEC=8302007 | FC=6036834 | OK=6036834 | FT=6036834 | AVL=0 | OCD=6036834 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=724216 | Gene TM=288667 | Gene MARQ=0 | OA=6036834 | RAZ=6036835 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=63.999900 | Size (MB)=998.578100 | Dead time (%)=39.859241 | Start Date=21-NOV-2010 20:25:29.00 | End Date=21-NOV-2010 21:29:28.00 | 
45 | Buffers=63909 | Events=6024630 | Faraday 1=0 | Faraday 2=0 | DEC=8838931 | FC=6025223 | OK=6025223 | FT=6025223 | AVL=0 | OCD=6025223 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=707357 | Gene TM=285145 | Gene MARQ=0 | OA=6025223 | RAZ=6025223 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=62.489933 | Size (MB)=998.578100 | Dead time (%)=40.311329 | Start Date=21-NOV-2010 21:29:29.00 | End Date=21-NOV-2010 22:32:13.00 | 
46 | Buffers=63907 | Events=6040351 | Faraday 1=0 | Faraday 2=0 | DEC=8792774 | FC=6039200 | OK=6039200 | FT=6039200 | AVL=0 | OCD=6039200 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=683753 | Gene TM=282785 | Gene MARQ=0 | OA=6039200 | RAZ=6039200 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=60.418450 | Size (MB)=998.546900 | Dead time (%)=41.357773 | Start Date=21-NOV-2010 22:32:13.00 | End Date=21-NOV-2010 23:32:26.00 | 
47 | Buffers=63908 | Events=6036863 | Faraday 1=0 | Faraday 2=0 | DEC=8401841 | FC=6037257 | OK=6037256 | FT=6037256 | AVL=0 | OCD=6037255 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=714502 | Gene TM=288399 | Gene MARQ=0 | OA=6037255 | RAZ=6037256 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=63.166600 | Size (MB)=998.562500 | Dead time (%)=40.363636 | Start Date=21-NOV-2010 23:32:26.00 | End Date=22-NOV-2010 00:36:00.00 | 
48 | Buffers=63908 | Events=6035781 | Faraday 1=0 | Faraday 2=0 | DEC=8311277 | FC=6035736 | OK=6035735 | FT=6035735 | AVL=0 | OCD=6035735 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=722685 | Gene TM=289013 | Gene MARQ=0 | OA=6035735 | RAZ=6035735 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=63.886100 | Size (MB)=998.562500 | Dead time (%)=39.991558 | Start Date=22-NOV-2010 00:36:01.00 | End Date=22-NOV-2010 01:39:27.00 | 
49 | Buffers=63908 | Events=6036099 | Faraday 1=0 | Faraday 2=0 | DEC=8322066 | FC=6036557 | OK=6036556 | FT=6036556 | AVL=0 | OCD=6036556 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=721105 | Gene TM=288523 | Gene MARQ=0 | OA=6036556 | RAZ=6036556 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=63.742067 | Size (MB)=998.562500 | Dead time (%)=40.011234 | Start Date=22-NOV-2010 01:39:27.00 | End Date=22-NOV-2010 02:43:19.00 | 
50 | Buffers=63910 | Events=6036471 | Faraday 1=0 | Faraday 2=0 | DEC=8316547 | FC=6037460 | OK=6037460 | FT=6037460 | AVL=0 | OCD=6037460 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=721605 | Gene TM=287808 | Gene MARQ=0 | OA=6037460 | RAZ=6037460 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=63.771500 | Size (MB)=998.593800 | Dead time (%)=39.884426 | Start Date=22-NOV-2010 02:43:19.00 | End Date=22-NOV-2010 03:47:12.00 | 
51 | Buffers=63908 | Events=6036526 | Faraday 1=0 | Faraday 2=0 | DEC=8329027 | FC=6035752 | OK=6035752 | FT=6035752 | AVL=0 | OCD=6035752 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=719744 | Gene TM=288877 | Gene MARQ=0 | OA=6035752 | RAZ=6035752 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=63.626433 | Size (MB)=998.562500 | Dead time (%)=40.136078 | Start Date=22-NOV-2010 03:47:12.00 | End Date=22-NOV-2010 04:51:01.00 | 
52 | Buffers=63909 | Events=6033511 | Faraday 1=0 | Faraday 2=0 | DEC=8567848 | FC=6033978 | OK=6033978 | FT=6033978 | AVL=0 | OCD=6033978 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=713929 | Gene TM=287142 | Gene MARQ=0 | OA=6033978 | RAZ=6033978 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=63.077033 | Size (MB)=998.578100 | Dead time (%)=40.219967 | Start Date=22-NOV-2010 04:51:01.00 | End Date=22-NOV-2010 05:54:03.00 | 
53 | Buffers=50180 | Events=4731531 | Faraday 1=0 | Faraday 2=0 | DEC=7553042 | FC=4730451 | OK=4730451 | FT=4730451 | AVL=0 | OCD=4730451 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=2115535 | Gene TM=223723 | Gene MARQ=0 | OA=4730451 | RAZ=4730452 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Trigger multiplicity=1 | Length (min.)=189.316500 | Size (MB)=784.062500 | Dead time (%)=10.575245 | Start Date=22-NOV-2010 05:54:03.00 | End Date=22-NOV-2010 09:03:12.00 | Comments=WE, on arrive l'acquisition tourne mais sans evt, on arrete les runs alphas | 
54 | Buffers=10643 | Events=42550 | Faraday 1=0 | Faraday 2=0 | DEC=1 | FC=42561 | OK=42561 | FT=42561 | AVL=0 | OCD=42561 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=42561 | Gene DIRECT=170537 | Gene TM=0 | Gene MARQ=170537 | OA=42561 | RAZ=42562 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Length (min.)=15.393267 | Size (MB)=166.296900 | Dead time (%)=0.000000 | Start Date=23-NOV-2010 15:23:04.00 | End Date=23-NOV-2010 15:38:15.00 | Comments=Piedestaux Si/ChIo, les etalons sont en cours de polarisation | 
55 | Buffers=2421 | Events=9665 | Faraday 1=0 | Faraday 2=0 | DEC=1 | FC=9677 | OK=9677 | FT=9677 | AVL=0 | OCD=9677 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=9677 | Gene DIRECT=39002 | Gene TM=0 | Gene MARQ=39002 | OA=9677 | RAZ=9678 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Length (min.)=3.555542 | Size (MB)=37.828120 | Dead time (%)=0.000000 | Start Date=23-NOV-2010 15:53:04.00 | End Date=23-NOV-2010 15:56:21.00 | Comments=Mauvais, ne pas utiliser pour piedestaux | 
56 | Buffers=8677 | Events=26017 | Faraday 1=0 | Faraday 2=0 | DEC=1 | FC=26026 | OK=26026 | FT=26026 | AVL=0 | OCD=26026 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=26026 | Gene DIRECT=104399 | Gene TM=0 | Gene MARQ=104399 | OA=26026 | RAZ=26027 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Length (min.)=9.409995 | Size (MB)=135.578100 | Dead time (%)=0.000000 | Start Date=24-NOV-2010 09:52:08.00 | End Date=24-NOV-2010 10:01:20.00 | Comments=Piedestaux CsI, sans HT | 
57 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=7.716667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 02:00:25.00 | End Date=27-NOV-2010 02:07:40.00 | Comments=runs 57-114: pas de feuille de run (pas de controle), Faisceaulogie, runs sans cible | 
58 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=7.916667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 02:07:40.00 | End Date=27-NOV-2010 02:15:03.00 | Comments=Faisceaulogie, runs sans cible | Logbook=p. 35 | 
114 | Buffers=6307 | Events=154073 | Faraday 1=0 | Faraday 2=0 | DEC=185503 | FC=154435 | OK=154435 | FT=154435 | AVL=0 | OCD=154435 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=98681 | Gene TM=13259 | Gene MARQ=0 | OA=154435 | RAZ=154436 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=502.382000 | Size (MB)=98.546880 | Dead time (%)=13.436224 | Start Date=27-NOV-2010 08:13:33.00 | End Date=27-NOV-2010 08:22:11.00 | Comments=remise en place du programme controle avec ecriture des feuilles de run | 
115 | Buffers=3925 | Events=98481 | Faraday 1=0 | Faraday 2=0 | DEC=116441 | FC=98661 | OK=98661 | FT=98661 | AVL=0 | OCD=98661 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=67171 | Gene TM=8622 | Gene MARQ=0 | OA=98661 | RAZ=98661 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=510.840333 | Size (MB)=61.328120 | Dead time (%)=12.835896 | Start Date=27-NOV-2010 08:22:23.00 | End Date=27-NOV-2010 08:30:25.00 | 
117 | Buffers=5432 | Events=144657 | Faraday 1=0 | Faraday 2=0 | DEC=49847 | FC=44660 | OK=44660 | FT=44660 | AVL=0 | OCD=44660 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=38983 | Gene TM=3590 | Gene MARQ=0 | OA=44660 | RAZ=44661 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=11.600817 | Size (MB)=84.875000 | Dead time (%)=9.209143 | Start Date=27-NOV-2010 08:48:14.00 | End Date=27-NOV-2010 09:00:02.00 | 
118 | Buffers=6310 | Events=149400 | Faraday 1=0 | Faraday 2=0 | DEC=182870 | FC=149869 | OK=149869 | FT=149869 | AVL=0 | OCD=149869 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=82507 | Gene TM=12087 | Gene MARQ=0 | OA=149869 | RAZ=149870 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=7.402352 | Size (MB)=98.593750 | Dead time (%)=14.649666 | Start Date=27-NOV-2010 12:39:02.00 | End Date=27-NOV-2010 12:46:14.00 | 
119 | Buffers=6378 | Events=150219 | Faraday 1=0 | Faraday 2=0 | DEC=180561 | FC=149399 | OK=149399 | FT=149399 | AVL=0 | OCD=149399 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=85740 | Gene TM=12073 | Gene MARQ=0 | OA=149399 | RAZ=149400 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=8.275150 | Size (MB)=99.656250 | Dead time (%)=14.080942 | Start Date=27-NOV-2010 12:46:14.00 | End Date=27-NOV-2010 12:54:22.00 | 
120 | Buffers=6310 | Events=149663 | Faraday 1=0 | Faraday 2=0 | DEC=177725 | FC=149468 | OK=149468 | FT=149468 | AVL=0 | OCD=149468 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=89803 | Gene TM=11482 | Gene MARQ=0 | OA=149468 | RAZ=149469 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=8.113093 | Size (MB)=98.593750 | Dead time (%)=12.785765 | Start Date=27-NOV-2010 12:54:22.00 | End Date=27-NOV-2010 13:02:26.00 | 
121 | Buffers=6307 | Events=149748 | Faraday 1=0 | Faraday 2=0 | DEC=179065 | FC=149675 | OK=149675 | FT=149675 | AVL=0 | OCD=149675 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=88565 | Gene TM=12094 | Gene MARQ=0 | OA=149675 | RAZ=149676 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=8.019895 | Size (MB)=98.546880 | Dead time (%)=13.655507 | Start Date=27-NOV-2010 13:02:26.00 | End Date=27-NOV-2010 13:10:26.00 | 
122 | Buffers=6308 | Events=149735 | Faraday 1=0 | Faraday 2=0 | DEC=179903 | FC=149985 | OK=149985 | FT=149985 | AVL=0 | OCD=149985 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=88028 | Gene TM=11883 | Gene MARQ=0 | OA=149985 | RAZ=149986 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=7.924463 | Size (MB)=98.562500 | Dead time (%)=13.499114 | Start Date=27-NOV-2010 13:10:29.00 | End Date=27-NOV-2010 13:18:26.00 | 
123 | Buffers=10 | Events=66 | Faraday 1=0 | Faraday 2=0 | DEC=14140 | FC=2 | OK=2 | FT=2 | AVL=0 | OCD=2 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=22477 | Gene TM=22477 | Gene MARQ=0 | OA=2 | RAZ=2 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=2.135913 | Size (MB)=0.156250 | Dead time (%)=100.000000 | Start Date=27-NOV-2010 13:18:26.00 | End Date=27-NOV-2010 13:21:00.00 | Comments=poubelle | 
124 | Buffers=6309 | Events=150539 | Faraday 1=0 | Faraday 2=0 | DEC=174276 | FC=150913 | OK=150913 | FT=150913 | AVL=0 | OCD=150913 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=107375 | Gene TM=11633 | Gene MARQ=0 | OA=150913 | RAZ=150914 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=9.647618 | Size (MB)=98.578120 | Dead time (%)=10.833993 | Start Date=27-NOV-2010 13:22:08.00 | End Date=27-NOV-2010 13:31:28.00 | 
125 | Buffers=6309 | Events=151978 | Faraday 1=0 | Faraday 2=0 | DEC=173159 | FC=152232 | OK=152232 | FT=152232 | AVL=0 | OCD=152232 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=131093 | Gene TM=11674 | Gene MARQ=0 | OA=152232 | RAZ=152233 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=11.758083 | Size (MB)=98.578120 | Dead time (%)=8.905128 | Start Date=27-NOV-2010 13:31:28.00 | End Date=27-NOV-2010 13:43:20.00 | 
126 | Buffers=6309 | Events=148010 | Faraday 1=0 | Faraday 2=0 | DEC=176212 | FC=148272 | OK=148272 | FT=148272 | AVL=0 | OCD=148272 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=86287 | Gene TM=11805 | Gene MARQ=0 | OA=148272 | RAZ=148273 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=7.795698 | Size (MB)=98.578120 | Dead time (%)=13.681087 | Start Date=27-NOV-2010 13:43:20.00 | End Date=27-NOV-2010 13:51:14.00 | 
127 | Buffers=6307 | Events=147766 | Faraday 1=0 | Faraday 2=0 | DEC=173538 | FC=147706 | OK=147706 | FT=147706 | AVL=0 | OCD=147706 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=91285 | Gene TM=11313 | Gene MARQ=0 | OA=147706 | RAZ=147706 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=8.262350 | Size (MB)=98.546880 | Dead time (%)=12.393055 | Start Date=27-NOV-2010 13:51:15.00 | End Date=27-NOV-2010 13:59:22.00 | 
128 | Buffers=6308 | Events=135545 | Faraday 1=0 | Faraday 2=0 | DEC=156486 | FC=135629 | OK=135629 | FT=135629 | AVL=0 | OCD=135629 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=103971 | Gene TM=11258 | Gene MARQ=0 | OA=135629 | RAZ=135629 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=9.435690 | Size (MB)=98.562500 | Dead time (%)=10.828019 | Start Date=27-NOV-2010 13:59:22.00 | End Date=27-NOV-2010 14:09:06.00 | 
129 | Buffers=6309 | Events=149232 | Faraday 1=0 | Faraday 2=0 | DEC=173278 | FC=149498 | OK=149498 | FT=149498 | AVL=0 | OCD=149498 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=104199 | Gene TM=11583 | Gene MARQ=0 | OA=149498 | RAZ=149499 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=9.384823 | Size (MB)=98.578120 | Dead time (%)=11.116229 | Start Date=27-NOV-2010 14:09:08.00 | End Date=27-NOV-2010 14:18:19.00 | 
130 | Buffers=6310 | Events=149625 | Faraday 1=0 | Faraday 2=0 | DEC=178890 | FC=150073 | OK=150073 | FT=150073 | AVL=0 | OCD=150073 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=108011 | Gene TM=11782 | Gene MARQ=0 | OA=150073 | RAZ=150073 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=9.730868 | Size (MB)=98.593750 | Dead time (%)=10.908148 | Start Date=27-NOV-2010 14:18:19.00 | End Date=27-NOV-2010 14:28:11.00 | 
131 | Buffers=6310 | Events=144365 | Faraday 1=0 | Faraday 2=0 | DEC=219210 | FC=144560 | OK=144560 | FT=144560 | AVL=0 | OCD=144559 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=44158 | Gene TM=12486 | Gene MARQ=0 | OA=144559 | RAZ=144560 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=4.031472 | Size (MB)=98.593750 | Dead time (%)=28.275738 | Start Date=27-NOV-2010 14:28:11.00 | End Date=27-NOV-2010 14:32:12.00 | 
132 | Buffers=6307 | Events=145713 | Faraday 1=0 | Faraday 2=0 | DEC=201377 | FC=145777 | OK=145777 | FT=145777 | AVL=0 | OCD=145777 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=53403 | Gene TM=12418 | Gene MARQ=0 | OA=145777 | RAZ=145778 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=4.856058 | Size (MB)=98.546880 | Dead time (%)=23.253376 | Start Date=27-NOV-2010 14:32:12.00 | End Date=27-NOV-2010 14:37:08.00 | 
133 | Buffers=6308 | Events=146489 | Faraday 1=0 | Faraday 2=0 | DEC=196507 | FC=146633 | OK=146633 | FT=146633 | AVL=0 | OCD=146633 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=57856 | Gene TM=12035 | Gene MARQ=0 | OA=146633 | RAZ=146633 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=5.269762 | Size (MB)=98.562500 | Dead time (%)=20.801645 | Start Date=27-NOV-2010 14:37:08.00 | End Date=27-NOV-2010 14:42:16.00 | 
134 | Buffers=6307 | Events=145761 | Faraday 1=0 | Faraday 2=0 | DEC=197814 | FC=145891 | OK=145891 | FT=145891 | AVL=0 | OCD=145891 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=55765 | Gene TM=12332 | Gene MARQ=0 | OA=145891 | RAZ=145892 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=5.077968 | Size (MB)=98.546880 | Dead time (%)=22.114229 | Start Date=27-NOV-2010 14:42:16.00 | End Date=27-NOV-2010 14:47:19.00 | 
135 | Buffers=6308 | Events=144405 | Faraday 1=0 | Faraday 2=0 | DEC=200794 | FC=144787 | OK=144787 | FT=144787 | AVL=0 | OCD=144787 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=53145 | Gene TM=12414 | Gene MARQ=0 | OA=144787 | RAZ=144788 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=4.855758 | Size (MB)=98.562500 | Dead time (%)=23.358736 | Start Date=27-NOV-2010 14:47:19.00 | End Date=27-NOV-2010 14:52:14.00 | 
136 | Buffers=6308 | Events=145769 | Faraday 1=0 | Faraday 2=0 | DEC=195256 | FC=145961 | OK=145961 | FT=145961 | AVL=0 | OCD=145961 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=58998 | Gene TM=12234 | Gene MARQ=0 | OA=145961 | RAZ=145961 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=5.393990 | Size (MB)=98.562500 | Dead time (%)=20.736296 | Start Date=27-NOV-2010 14:52:14.00 | End Date=27-NOV-2010 14:57:26.00 | 
137 | Buffers=6309 | Events=147338 | Faraday 1=0 | Faraday 2=0 | DEC=189026 | FC=147396 | OK=147396 | FT=147396 | AVL=0 | OCD=147396 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=67395 | Gene TM=12306 | Gene MARQ=0 | OA=147396 | RAZ=147397 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=6.142247 | Size (MB)=98.578120 | Dead time (%)=18.259514 | Start Date=27-NOV-2010 14:57:26.00 | End Date=27-NOV-2010 15:04:01.00 | 
138 | Buffers=6309 | Events=144105 | Faraday 1=0 | Faraday 2=0 | DEC=218830 | FC=144823 | OK=144823 | FT=144823 | AVL=0 | OCD=144823 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=44007 | Gene TM=12732 | Gene MARQ=0 | OA=144823 | RAZ=144823 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=3.975635 | Size (MB)=98.578120 | Dead time (%)=28.931761 | Start Date=27-NOV-2010 15:04:01.00 | End Date=27-NOV-2010 15:08:00.00 | 
139 | Buffers=6310 | Events=145627 | Faraday 1=0 | Faraday 2=0 | DEC=193529 | FC=145684 | OK=145684 | FT=145684 | AVL=0 | OCD=145684 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=61740 | Gene TM=12131 | Gene MARQ=0 | OA=145684 | RAZ=145684 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=5.550780 | Size (MB)=98.593750 | Dead time (%)=19.648525 | Start Date=27-NOV-2010 15:08:01.00 | End Date=27-NOV-2010 15:13:17.00 | 
140 | Buffers=6307 | Events=145672 | Faraday 1=0 | Faraday 2=0 | DEC=219299 | FC=145903 | OK=145903 | FT=145903 | AVL=0 | OCD=145903 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=53900 | Gene TM=12518 | Gene MARQ=0 | OA=145903 | RAZ=145904 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=4.888042 | Size (MB)=98.546880 | Dead time (%)=23.224489 | Start Date=27-NOV-2010 15:13:18.00 | End Date=27-NOV-2010 15:18:14.00 | 
141 | Buffers=6308 | Events=144078 | Faraday 1=0 | Faraday 2=0 | DEC=234803 | FC=143363 | OK=143363 | FT=143363 | AVL=0 | OCD=143363 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=36527 | Gene TM=12454 | Gene MARQ=0 | OA=143363 | RAZ=143364 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=3.371762 | Size (MB)=98.562500 | Dead time (%)=34.095325 | Start Date=27-NOV-2010 15:18:14.00 | End Date=27-NOV-2010 15:21:26.00 | 
142 | Buffers=6309 | Events=143777 | Faraday 1=0 | Faraday 2=0 | DEC=236822 | FC=143283 | OK=143283 | FT=143283 | AVL=0 | OCD=143283 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=36103 | Gene TM=12579 | Gene MARQ=0 | OA=143283 | RAZ=143284 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=3.341493 | Size (MB)=98.578120 | Dead time (%)=34.841980 | Start Date=27-NOV-2010 15:21:26.00 | End Date=27-NOV-2010 15:25:06.00 | 
143 | Buffers=1747 | Events=40211 | Faraday 1=0 | Faraday 2=0 | DEC=64900 | FC=38734 | OK=38734 | FT=38734 | AVL=0 | OCD=38734 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=9693 | Gene TM=3634 | Gene MARQ=0 | OA=38734 | RAZ=38734 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=3 | PRG23=0 | Length (min.)=1.812143 | Size (MB)=27.296880 | Dead time (%)=37.490974 | Start Date=27-NOV-2010 15:25:06.00 | End Date=27-NOV-2010 15:27:00.00 | Comments=run arrete tout seul apres chargement des bidims SiCsI | 
