743.066   1052.65
822.434   1144.89
846.373   1171.79
871.025   1200.77
920.042   1256.04
968.348   1314.28
993.427   1342.07
1015.8   1369.85
1039.6   1398.23
1084.49   1446.71
1130.08   1497.85
1177.25   1547.81
1224.69   1598.67
2117.7   2605.83
3149.22   3883.48
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
28
99.0198   187.227
110.689   216.408
129.166   251.061
147.156   287.538
169.037   324.927
210.366   401.528
232.247   436.181
253.641   472.658
276.98   510.046
340.189   604.886
406.803   700.638
439.866   748.058
474.875   795.478
509.883   843.809
546.351   888.494
581.359   935.913
616.368   983.333
654.294   1030.75
696.109   1084.56
739.384   1136.54
782.172   1189.43
827.391   1242.32
915.399   1348.1
960.132   1400.99
1005.35   1453.88
1050.08   1509.51
1156.57   1641.74
3071.83   3906.04
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
32
123.686   246.501
138.273   279.331
156.264   317.631
177.172   357.756
207.318   412.471
246.702   483.601
282.197   546.523
414.451   754.441
483.496   855.664
555.458   956.888
627.906   1058.11
660.483   1098.24
692.088   1139.27
720.776   1180.31
782.041   1262.38
813.646   1300.68
873.938   1379.11
905.543   1417.41
935.689   1455.71
966.808   1494.01
996.954   1532.31
1061.14   1608.91
1092.74   1649.95
1156.92   1729.28
1190.96   1767.58
1225   1805.89
1256.6   1846.92
1291.61   1885.22
1326.13   1926.26
1358.71   1964.56
1391.29   2005.6
3064.4   3930.66
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
28
274.258   577.414
330.965   682.008
378.069   765.036
452.153   892.273
480.964   942.953
539.043   1040
569.226   1086.36
595.75   1126.26
622.731   1169.39
647.884   1209.29
674.408   1250.26
702.304   1292.32
729.285   1331.14
754.438   1372.11
783.706   1413.08
811.145   1455.14
840.413   1496.11
868.309   1538.17
897.12   1579.14
926.388   1619.04
954.284   1662.17
985.381   1703.14
1014.65   1745.2
1043.46   1786.17
1100.62   1865.96
1173.34   1963.01
1975.46   3109.23
3126.07   4852.81
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
44
78.5282   148.257
88.5891   177.371
99.5646   205.406
115.571   247.459
131.119   285.199
151.241   331.565
164.046   358.523
172.277   376.853
180.509   397.341
189.198   415.672
198.344   435.081
207.033   453.412
224.411   492.23
276.088   596.823
322.734   687.399
370.752   775.819
387.672   808.167
405.507   839.437
477.306   964.518
550.018   1087.44
574.256   1127.34
598.494   1168.31
623.646   1207.13
647.884   1247.03
673.036   1284.77
697.273   1324.67
721.968   1364.56
748.035   1403.38
772.73   1442.2
823.949   1518.76
848.644   1557.57
875.168   1595.31
900.321   1633.05
925.473   1671.87
952.454   1709.61
978.521   1748.43
1005.96   1788.33
1033.4   1826.07
1059.47   1865.96
1085.53   1902.63
1143.61   1986.73
1172.42   2024.47
1947.57   3134.03
3125.15   4917.51
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
22
341.483   740.235
413.739   876.099
473.647   983.928
504.287   1037.84
533.555   1091.76
607.183   1212.52
641.481   1272.91
678.066   1332.21
715.109   1389.36
753.98   1452.98
794.681   1513.37
833.553   1575.91
912.668   1697.75
951.083   1758.14
992.241   1817.44
1033.4   1881.06
1073.19   1937.13
1107.94   1988.89
1153.22   2057.9
1171.96   2082.7
1917.39   3160.98
3124.24   4975.74
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
11
427.001   914.917
457.641   975.301
523.494   1094.99
589.805   1210.37
682.639   1367.8
808.858   1571.59
907.638   1732.26
1043.92   1939.29
1153.22   2106.42
1171.51   2131.22
3124.24   5024.26
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
13
311.339   694.803
377.129   830.922
411.756   899.729
448.361   973.023
483.482   1037.34
552.24   1168.97
622.482   1297.61
693.713   1424.76
765.439   1551.9
837.66   1676.05
912.354   1798.71
1603.89   2944.5
2972.13   5295.91
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
11
309.855   720.232
368.226   847.376
408.788   928.149
465.674   1040.33
513.162   1137.56
562.628   1231.8
620.009   1343.98
700.639   1495.06
849.037   1764.31
986.553   2000.64
2973.12   5372.2
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
11
404.336   935.628
454.297   1038.84
511.678   1157.01
568.069   1266.2
626.439   1376.89
688.272   1502.54
761.482   1638.66
835.187   1774.78
909.386   1909.4
984.575   2044.02
2971.14   5417.07
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
4
759.009   1682.04
818.863   1807.68
916.806   2000.64
3030   6156
+KVIDCutLine
OK:IMF_line
below
3
840.375   1912.71
886.757   2011.41
3145.56   6725.14
+KVIDCutLine
OK:gamma_line
above
33
32.4411   22.9566
39.1435   30.8923
45.846   36.1828
59.251   52.0544
83.38   78.5071
104.828   99.669
150.405   144.639
179.896   173.737
220.111   213.416
299.2   290.128
355.501   345.678
406.439   395.938
466.762   454.135
528.425   509.685
647.729   615.496
669.178   634.013
694.646   657.819
708.052   671.047
721.457   684.272
734.861   694.854
748.267   708.08
761.672   721.306
776.417   731.887
791.163   745.114
817.972   771.566
844.783   795.374
902.424   842.988
910.467   850.924
927.893   864.151
945.319   880.023
962.747   893.248
997.6   924.992
3150.43   2797.83
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0605
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0605
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
20
39.9315   34.3415
44.2833   41.1343
61.8519   64.0069
99.4888   107.761
137.602   149.839
176.857   190.433
205.587   220.587
282.308   302.38
291.636   312.053
301.346   322.72
321.224   343.294
411.957   440.235
430.032   459.623
462.215   495.554
546.433   584.161
646.567   691.451
664.042   710.724
682.833   729.869
700.553   749.858
4925.39   5282.51
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
25
59.9331   67.1171
89.6381   106.18
116.416   139.035
159.376   188.085
199.822   231.595
226.452   260.143
239.228   274.42
276.22   313.79
311.954   352.677
323.911   366.243
347.408   391.314
371.309   416.473
396.114   442.133
420.218   468.543
444.192   493.519
456.126   506.963
468.531   519.328
491.67   544.548
502.281   556.924
514.082   568.456
646.991   710.716
664.468   730.108
683.258   749.133
700.978   769.242
4925.81   5301.9
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
21
80.5941   99.9866
101.875   129.436
135.172   171.223
152.056   191.457
168.344   210.597
193.655   240.055
259.91   313.297
385.394   449.623
402.381   467.462
418.773   485.665
469.019   539.189
485.897   558.586
503.845   576.778
520.638   595.615
538.67   614.248
556.387   633.878
646.521   730.703
664.602   750.93
683.392   769.954
701.113   790.063
4925.95   5322.72
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
20
263.541   417.131
291.398   456.986
319.596   494.684
337.495   517.151
389.284   585.405
424.722   630.342
469.397   687.19
497.16   720.682
516.253   742.899
534.99   765.479
553.011   788.185
782.09   1064.13
913.221   1218.36
939.563   1248.89
965.311   1279.79
991.777   1310.68
1018.72   1340.61
1071.03   1400.37
1178.89   1519.01
4940.48   5833.3
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
27
36.7654   34.7548
41.669   48.7147
50.4609   69.7023
77.7818   129.585
95.3119   164.44
113.81   198.661
144.328   252.907
176.209   305.921
215.679   367.999
255.453   428.697
295.807   487.484
309.803   507.594
336.674   545.24
406.45   638.964
461.992   712.333
546.186   820.524
597.826   885.189
701.922   1012.12
780.376   1106.59
911.507   1260.83
937.849   1291.36
963.597   1322.26
990.063   1353.15
1017   1383.08
1069.31   1442.83
1177.17   1561.48
4938.77   5875.76
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
23
141.882   264.03
164.425   306.364
197.616   364.784
222.523   406.144
253.665   459.192
320.937   567.288
367.72   639.142
391.878   674.644
417.103   710.139
441.739   746.356
490.888   817.715
513.483   849.637
559.972   912.757
581.627   945.763
630.831   1007.31
655.689   1040.89
682.2   1073.86
706.004   1109.61
935.195   1397.7
991.938   1471.88
1058.68   1551.75
1165.23   1670.59
4881.15   5992.1
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
20
199.151   378.683
223.845   425.733
252.455   473.588
308.626   571.099
357.053   650.131
415.762   739.842
481.808   842.173
528.83   909.37
575.266   977.291
647.083   1075.62
671.533   1108.19
693.859   1141.75
716.533   1174.45
765.044   1235.65
810.375   1299.16
856.414   1362.05
950.831   1484.72
1127.52   1709.33
1370.38   2009.47
4897.49   6314.97
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
14
105.872   205.309
147.461   299.686
178.345   363.412
233.241   472.979
314.905   628.72
343.533   681.936
433.485   841.068
472.103   912.738
559.659   1059.09
656.833   1210.13
757.698   1371.91
848.775   1511.05
970.711   1699.07
4964.49   7641.36
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
7
391.873   809.694
480.869   984.317
590.631   1185.95
715.441   1415.22
774.732   1516.55
936.347   1786.67
4948.33   8788.42
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
5
520.764   1102.95
698.859   1441.65
743.636   1519.14
869.746   1757.54
4948.89   8876.49
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
5
762.96   1620.86
818.494   1733.58
932.046   1954.58
1126.05   2311.01
4951.49   9278.07
+KVIDCutLine
OK:IMF_line
below
4
922.425   1965.53
991.368   2097.8
1116.83   2347.33
4951.84   9331.91
+KVIDCutLine
OK:gamma_line
above
14
30.5729   21.1211
63.2479   59.2028
92.0567   91.5654
146.396   148.893
192.898   197.176
222.649   227.259
277.826   284.701
387.482   402.461
542.303   565.402
646.778   677.69
664.254   697.083
683.045   716.108
700.765   736.216
4925.6   5268.75
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0606
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0606
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
15
38.4618   31.5098
44.4343   40.1989
57.8725   54.8805
79.1275   76.9029
93.2683   89.7868
109.341   104.918
129.367   123.494
155.252   147.689
206.535   195.037
267.878   252.081
350.452   327.128
388.062   364.724
427.099   403.336
441.143   418.239
554.108   529.548
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
21
48.6993   49.476
59.486   62.3143
70.2727   74.8008
84.3237   90.6288
104.194   111.381
125.199   132.309
145.07   151.83
168.204   173.813
193.184   197.731
227.938   230.438
267.13   266.749
317.802   315.573
356.8   351.659
398.367   389.197
449.041   436.435
493.973   479.862
532.735   518.831
562.913   551.421
659.838   646.895
713.272   701.782
830.184   817.965
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
19
61.375   69.5084
71.6665   82.7309
90.3592   103.887
110.522   126.806
128.585   144.877
147.067   164.711
168.911   186.564
198.945   215.653
240.741   256.459
280.647   294.804
327.992   340.052
369.998   379.5
429.315   436.208
487.913   489.98
571.231   568.048
644.631   644.035
802.633   803.84
918.325   923.844
1434.8   1455.38
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
16
117.054   189.409
134.388   214.324
157.564   247.211
181.324   279.101
202.357   305.677
232.418   345.131
266.661   386.056
300.67   426.185
343.532   476.249
390.182   530.08
439.062   585.107
630.956   789.743
723.765   894.022
858.001   1030.85
1485.96   1677.15
2036.24   2214.68
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
22
35.7315   30.5801
40.9919   47.7543
49.759   69.5899
62.956   100.749
79.8443   133.87
92.2107   157.178
115.651   196.924
133.463   225.629
161.975   268.995
196.193   318.241
237.624   373.994
291.375   443.73
340.279   504.041
382.102   553.636
416.563   594.796
499.579   690.536
579.343   777.767
680.078   894.022
847.833   1072.94
1132.01   1360.93
1571.34   1814.01
2048.84   2299.17
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
13
133.859   246.132
161.136   291.693
212.816   372.093
257.321   439.092
313.309   516.813
379.346   605.252
449.691   693.692
531.519   795.532
630.576   916.132
810.025   1127.85
1097.15   1454.81
1595.3   1988.06
2071.91   2478.58
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
19
119.503   235.412
138.167   270.252
165.443   318.492
195.59   369.413
232.915   428.372
267.37   484.653
309.002   546.292
363.555   621.332
402.316   677.613
453.997   744.613
495.629   798.213
558.796   878.612
630.576   975.092
723.89   1084.97
906.21   1296.68
1211.99   1642.41
1329.71   1771.05
1542.18   1998.64
2083.41   2564.33
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
20
120.72   254.131
141.621   303.533
166.006   348.443
186.907   393.354
211.293   438.264
249.611   501.139
287.931   564.013
315.799   613.414
350.635   676.289
415.08   775.092
465.591   851.439
524.812   941.259
642.139   1112.11
754.688   1274.14
986.382   1587.96
1153.6   1794.55
1453.18   2180.78
1775.41   2549.06
2109.83   2908.34
2398.96   3204.74
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
25
55.2202   96.4136
62.9522   120.271
73.463   148.565
85.3026   179.079
100.888   214.585
113.935   245.654
134.957   292.258
153.32   329.429
168.06   361.608
187.752   400.999
214.089   450.93
265.148   545.646
300.727   608.525
368.146   722.737
418.367   803.874
462.232   872.951
524.217   969.027
587.135   1072.63
766.129   1334
929.805   1558.62
1113.63   1807.44
1298.93   2052.82
1513.53   2328.38
1727.26   2578.13
2268.33   3227.2
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
15
273.124   571.994
300.911   628.713
334.76   688.673
368.61   747.012
413.574   821.557
448.434   882.327
519.165   990.094
596.005   1117.66
737.104   1326.77
855.627   1503.66
1030.54   1751.59
1217   2001.15
1417.41   2271.47
1576.85   2481.63
2198.66   3267.61
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
18
135.411   310.978
156.048   363.008
189.495   431.468
221.518   499.928
253.54   557.433
293.392   640.955
323.28   698.461
353.88   753.229
391.596   825.795
444.257   928.486
536.768   1092.79
646.359   1270.79
796.512   1521.34
1031.47   1889.87
1282.55   2264.82
1523.8   2605.75
1735.86   2891.91
2176.36   3482.04
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
14
218.671   517.727
251.406   583.448
294.815   673.815
330.397   743.644
377.364   838.118
424.331   929.854
473.065   1023.51
620.044   1302.93
870.213   1742.53
1081.26   2085.12
1261.92   2353.82
1528.77   2767.31
1646.2   2950.79
2176.36   3739.44
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
8
609.901   1375.42
714.288   1580.41
857.062   1844.22
1005.9   2115.16
1148.67   2378.97
1327.14   2690.91
1661.85   3286.27
1979.05   3817.45
+KVIDCutLine
OK:gamma_line
above
16
29.3274   24.169
36.4417   27.6147
44.2587   35.2552
53.5687   44.6933
69.2905   60.4236
89.1403   77.9516
107.936   94.7305
130.245   115.704
169.436   151.415
225.236   202.053
269.768   242.32
392.415   358.472
532.972   493.468
679.344   643.937
845.459   814.375
993.754   968.53
+KVIDCutLine
OK:IMF_line
below
6
714.434   1620.91
961.016   2085.08
1191.91   2526.83
1502.4   3134.6
1862.46   3857.06
2003.18   4111.27
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0607
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0607
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
36
43.757   38.186
46.1907   42.2627
51.464   49.448
57.7114   57.9898
75.7461   79.6357
86.8263   92.4654
115.785   124.7
145.219   155.564
153.352   163.758
181.642   194.054
218.096   232.167
233.001   247.935
240.372   255.67
247.907   263.256
284.252   301.764
327.758   348.106
335.621   355.395
344.22   364.47
371.886   395.061
387.932   411.186
417.856   442.97
432.352   457.845
447.765   475.289
477.62   508.005
493.016   525.934
543.411   579.64
558.465   596.95
586.925   628.327
601.575   643.317
618.328   661.164
651.973   697.228
704.235   755.008
756.649   811.877
774.999   831.43
792.4   851.143
2507.82   2746.91
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
42
51.4235   53.8841
58.725   64.228
64.0766   71.8498
77.6911   89.7469
84.8813   98.8032
88.6533   103.332
113.956   133.848
131.501   154.742
153.856   179.021
182.911   211.15
190.22   218.913
197.646   226.89
204.746   234.992
211.872   242.58
232.675   265.34
240.127   273.521
254.85   289.566
262.303   297.747
270.247   305.482
291.828   328.207
306.816   344.272
321.369   359.709
329.068   368.337
356.898   397.144
398.2   441.334
413.761   457.994
442.036   488.016
472.259   520.576
486.059   535.619
500.763   551.196
516.159   566.445
545.92   598.392
559.948   613.643
588.574   643.935
602.705   660.134
618.444   677.239
651.518   713.095
705.106   770.225
759.273   827.952
777.407   847.528
794.733   866.031
2507.82   2764.25
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
36
66.2699   79.2568
84.8415   105.169
92.3267   114.765
101.639   127.056
110.951   138.807
122.837   153.664
134.861   167.895
140.873   174.904
153.072   189.35
165.053   202.848
171.359   210.18
183.5   224.087
189.104   231.274
195.164   238.266
201.552   245.406
219.242   265.487
280.117   332.074
292.238   345.163
304.195   358.106
352.968   410.829
365.579   424.664
377.397   436.425
413.433   475.399
450.363   514.6
468.952   534.383
486.85   554.493
541.472   613.23
577.842   651.686
615.249   691.87
633.726   711.034
651.393   730.518
705.566   788.219
759.5   845.055
777.854   864.795
795.987   884.784
2507.82   2782.38
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
31
191.385   309.857
211.059   338.434
234.125   369.392
257.869   403.923
285.685   440.834
299.254   459.886
327.747   497.988
341.994   515.849
355.563   534.9
384.056   570.621
411.193   606.341
439.687   642.063
453.934   659.923
467.502   677.784
482.427   695.644
510.242   731.365
539.414   767.087
567.23   801.616
582.155   818.287
610.648   852.816
630.323   876.631
643.213   893.301
656.781   909.97
669.672   926.64
683.239   943.31
723.945   992.13
785.003   1057.61
862.342   1146.92
1251.07   1587.48
1523.13   1891.11
2369.17   2814.58
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
40
39.4211   35.8199
40.6599   40.4153
47.5853   59.4284
50.6317   67.6292
57.3259   82.7497
67.348   105.611
77.7643   128.243
92.2345   157.654
106.817   185.57
114.306   199.528
137.616   241.001
161.545   281.554
185.925   321.19
219.184   372.432
235.641   397.816
294.873   484.037
333.441   538.031
372.291   591.337
411.478   644.011
477.129   730.402
529.717   798.241
582.53   865.792
595.817   882.393
609.105   899.338
622.507   916.054
635.4   932.539
648.688   948.737
661.976   965.281
675.037   981.994
715.014   1030.65
729.09   1047.25
756.004   1081.66
769.685   1096.64
782.016   1112.56
794.853   1128.01
820.753   1158.05
846.146   1188.61
1117.59   1505.12
1456.6   1898.26
2335.16   2888.91
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
20
120.131   224.799
141.109   264.652
168.082   313.939
203.448   376.608
243.968   443.722
300.313   532.252
328.305   575.879
385.188   661.853
414.38   703.958
443.511   745.212
530.844   867.329
560.455   907.548
618.419   988.29
648.988   1027.66
679.258   1067.38
708.989   1107.91
